checked_at,source,document_role,status,http_status,etag,last_modified,content_hash,source_updated,url,final_url,fetched_file,raw_path,record_count,diff_added,diff_removed,diff_changed,fetch_failed,schema_changed,error_type,error_message
2026-09-05T00:38:37Z,ofac_cons,classic_primary,unchanged,200,"""d4be08e7bcd5c9374f8cfc51da75c6ce""","Fri, 04 Sep 2026 14:01:47 GMT",fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Thu, 03 Sep 2026 15:37:43 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/CONS_PRIM.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/CONS_PRIM.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzED8aDMIXxuDpgdMd5SIxbyLtBNjiMmyBJlEzp3e1ALXXngIaKB2C8NIjldhmPrn0Ulcg7NJAb5wYO5qptx03xsuihOsbUzyWPn7w17swSVyQel8xw8fzrn2lhqzX0UjQC%2FLmpBEfz9rA1TskQrdCo0HtSuyMeumuWuA7422pf7%2FmdtiVCLiyiobin19lgjs%2FPE5MvC9Ggm1xDevUSDUnKbKsWKjI1GVWCA8IpsgVMkT3bpwAlTEapi7yfHxX0Ei%2BpmHNaEHxOqg8AfLoPoH%2FGPdfl81ZRifjaQPAhbybwzAZWFF7n3bZOQjnnrI5x7psX4S7Wq9smvL9mdVqsi01xe28ipQxgg9H%2FTIy1WR6eUMfGXNmQV2wcL4uz7lmrLxyxnG7Z8Fwrbe%2FcIMT0JG41zrLnxShTAC67q%2By4miVKUZq8JjHqizXkmMwI5yDC%2FTnwNUn9MMeDSNyyIdYpTH%2B1bvWN69Cd3PvBAJz6DVVEwN2Q0SDEm63nJtg4mMB%2FNJPY28DHbi8WHMRicjElEjc%2BD4Y3EAjmUQnEmyUlsDXEqeyomDP1Jt3gVA0m8i9G5Kuzbg0%2FEvjjG1gtohxOQFF%2FOCslt1fbNqmHxdRhpHep0fqdaNoBG4T2Pg21uPXya7AHYAZXVxhxtAukXOy6rDZZN74swFIX96WMx6f0Wqct4gB3UWzd4IlwAZB78xKk%2BkwCEtfS7g9ssYmQoXDhz4NeNeeZsDwfXMa6eOzEelLkVnsBoa9gtApkbIyK2gnDPQFb1%2FIGPwhk1yPODUYe5VEunN0tXh3l5A34qgGrQqm%2FYcuGwTHJi4gVdfOAG0BNKrBL5hT5LP2F846jCLXbSKLoiivue3UBjJBh5OcLBZqxNaxAeZ3Z%2BMWzKePMldWZj%2BaF4WRZ2fgwSaR33xS7ReMUrmRW%2B6luWRryNRCFGvnL11GslUgjw9f27I%3D&response-content-disposition=attachment%3B%20filename%3D%22cons_prim.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLAH3BBOML%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T003837Z&X-Amz-SignedHeaders=host&X-Amz-Signature=fd2d70a493afe76c82b48a7fa2a4f65453d57002d73e8dab2079b9477edcce7a,cons_prim.csv,,3371,,,,0,0,,
2026-09-05T00:48:40Z,mof,index_page,fetched,200,"""a250-65a674ec61680""","Tue, 01 Sep 2026 08:00:10 GMT",59488e113ad0423bf701cffa578816be3c07c03aa1e731f7fd5f27d705606b7b,令和8年9月2日,https://www.mof.go.jp/policy/international_policy/gaitame_kawase/gaitame/economic_sanctions/list.html,https://www.mof.go.jp/policy/international_policy/gaitame_kawase/gaitame/economic_sanctions/list.html,list.html,,,,,,0,0,,
2026-09-05T00:48:40Z,mof,list_file,unchanged,304,"""32251c-65a674ed558c0""","Tue, 01 Sep 2026 08:00:11 GMT",25fe3658295bb7010dd37ccf3d03d681abf47080dd1c5c8712f5bbad0c9ba7a9,令和8年9月2日,https://www.mof.go.jp/policy/international_policy/gaitame_kawase/gaitame/economic_sanctions/shisantouketsu20260902.csv,https://www.mof.go.jp/policy/international_policy/gaitame_kawase/gaitame/economic_sanctions/shisantouketsu20260902.csv,shisantouketsu20260902.csv,,14743,,,,0,0,,
2026-09-05T00:48:40Z,meti,index_page,blocked,403,"W/""c3bb143a530e398af9a1c1a440f0189c""","Mon, 24 Aug 2026 07:11:49 GMT",,,https://www.meti.go.jp/policy/anpo/law09.html,https://www.meti.go.jp/policy/anpo/law09.html,,,,,,,1,0,HTTPError,403 Client Error: Forbidden for url: https://www.meti.go.jp/policy/anpo/law09.html
2026-09-05T01:27:05Z,ofac_sdn,classic_primary,unchanged,304,"""cbed905f8f399415e6482568a272026f""","Fri, 04 Sep 2026 14:01:46 GMT",0ffb4504696e2f5adecbd23a3f27c27e8264447a8021752f1043c74422650f5f,"Fri, 04 Sep 2026 14:01:45 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/SDN.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/SDN.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzED8aDPPWN%2Ftw1I0fHMKU0SLsBCG6%2F2AZeAUjKkOIDqI%2BqZKx9rdWhFC3j1ESIz34JN%2FDX363px4nufaFtu7QvTpk3KBDv5J2n65ri5e%2F5SEZBNsA2gBUUFgtiorAIVgKLcNhZWyfBJB%2Bm3fZzDr0gGLXBu8bvA38pmIbO6vmUOdhyqxUkCazbLLc3u5%2BQlhz2hEg11s7a2ZDupIOls98Zq6DMs%2FIhT7xR%2BTCCz1dcRy4jguoo1odwmzT78Ezhe2T0b6QkX53V0zjVhwdlTiaDpENCs%2BBEOypNbRU5JuJCZWj8NztRCMpFg0ZRUY7%2FyG%2FZ5s%2BUqWjPGt2rl%2BrIzUgsLanhmbuH0xpMaNcGEs6w8DI5pQ6dkXSUlikUEwZhk0wB32mRYmoyp%2FY438Dyy8wsWGw5OfUPZqHQ1D%2FG6%2Bb30aiwuqTQIGoZ4qoNUQRwiB3Zgxa8tnEXu63Ll5pEZHineiDQ0KkO34ylzdRnus7xZW2TE7SxQC0yOYe%2FKp5addKGsK%2BDz4vTLZ6oLajzfnG4BgEsey833zHsAvC4aAvmrafAAB9ghRDflanZBOo0YlTk6d%2B2iNob7hWT1j2SGsHHJdzAU7FwL9%2Bi3M2qBHf%2FRYNYAMUlhU37R2k8cCvY0xSqexDqh6BEdaDLaxwypXQgTFEc1j3fsW8%2FfY0tQddIHxc%2Fg8CEN9yOY65r7tQ5L%2B8RoTQc9x5H5AbSbubyYa4A5%2BVxgKNitihLFVGUxL2MXG8jo7eB2fQaqYoAyvg7hT4ZxwhuukE6hhUgMRZQtcD2%2BXzGOJrBKZl%2FryX3uRw87Cj5qH1m9YAlcSD75X7aQOWyXYRpq6SXEAEaDjtlxvgKI3P7dQGMkHvbUOCaeBodZct51lZnywU3ZB7465sG5I9g1TZcvZi6eNBzQK%2FbjLZSy0rsqpNHWZdDMU4LcUZ%2B3t3%2B1goTghmew%3D%3D&response-content-disposition=attachment%3B%20filename%3D%22sdn.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLB5X45S2G%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T012703Z&X-Amz-SignedHeaders=host&X-Amz-Signature=885bddd3d6561a92c136883d07afc75826254f5754c849a9b4392e4835b40bad,sdn.csv,,89262,,,,0,0,,
2026-09-05T01:27:05Z,ofac_cons,classic_primary,unchanged,200,"""d4be08e7bcd5c9374f8cfc51da75c6ce""","Fri, 04 Sep 2026 14:01:47 GMT",fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Thu, 03 Sep 2026 15:37:43 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/CONS_PRIM.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/CONS_PRIM.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzED8aDPPWN%2Ftw1I0fHMKU0SLsBCG6%2F2AZeAUjKkOIDqI%2BqZKx9rdWhFC3j1ESIz34JN%2FDX363px4nufaFtu7QvTpk3KBDv5J2n65ri5e%2F5SEZBNsA2gBUUFgtiorAIVgKLcNhZWyfBJB%2Bm3fZzDr0gGLXBu8bvA38pmIbO6vmUOdhyqxUkCazbLLc3u5%2BQlhz2hEg11s7a2ZDupIOls98Zq6DMs%2FIhT7xR%2BTCCz1dcRy4jguoo1odwmzT78Ezhe2T0b6QkX53V0zjVhwdlTiaDpENCs%2BBEOypNbRU5JuJCZWj8NztRCMpFg0ZRUY7%2FyG%2FZ5s%2BUqWjPGt2rl%2BrIzUgsLanhmbuH0xpMaNcGEs6w8DI5pQ6dkXSUlikUEwZhk0wB32mRYmoyp%2FY438Dyy8wsWGw5OfUPZqHQ1D%2FG6%2Bb30aiwuqTQIGoZ4qoNUQRwiB3Zgxa8tnEXu63Ll5pEZHineiDQ0KkO34ylzdRnus7xZW2TE7SxQC0yOYe%2FKp5addKGsK%2BDz4vTLZ6oLajzfnG4BgEsey833zHsAvC4aAvmrafAAB9ghRDflanZBOo0YlTk6d%2B2iNob7hWT1j2SGsHHJdzAU7FwL9%2Bi3M2qBHf%2FRYNYAMUlhU37R2k8cCvY0xSqexDqh6BEdaDLaxwypXQgTFEc1j3fsW8%2FfY0tQddIHxc%2Fg8CEN9yOY65r7tQ5L%2B8RoTQc9x5H5AbSbubyYa4A5%2BVxgKNitihLFVGUxL2MXG8jo7eB2fQaqYoAyvg7hT4ZxwhuukE6hhUgMRZQtcD2%2BXzGOJrBKZl%2FryX3uRw87Cj5qH1m9YAlcSD75X7aQOWyXYRpq6SXEAEaDjtlxvgKI3P7dQGMkHvbUOCaeBodZct51lZnywU3ZB7465sG5I9g1TZcvZi6eNBzQK%2FbjLZSy0rsqpNHWZdDMU4LcUZ%2B3t3%2B1goTghmew%3D%3D&response-content-disposition=attachment%3B%20filename%3D%22cons_prim.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLB5X45S2G%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T012704Z&X-Amz-SignedHeaders=host&X-Amz-Signature=16fc44ecf4890e29fd1ad55cbda80145032dc51d00451c6bda07a07309a44a48,cons_prim.csv,,3371,,,,0,0,,
2026-09-05T02:28:58Z,ofac_sdn,classic_primary,unchanged,304,"""cbed905f8f399415e6482568a272026f""","Fri, 04 Sep 2026 14:01:46 GMT",0ffb4504696e2f5adecbd23a3f27c27e8264447a8021752f1043c74422650f5f,"Fri, 04 Sep 2026 14:01:45 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/SDN.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/SDN.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzEEEaDEn2uUGe6DTIhsToPSLuBDDWjx2CJXfEMcKI6v%2BoXtOzHoUtvqYPC%2BS4iG8W8dgWTD7hgx%2FFKZ90zioBtJDqRvgWqvkpeYWtTb5OW7ITPona4ZGrH5FcMl7xpeeTqNX2sZe9L3mIZfa%2FiCIVwKoZNgODjY4Wry8tgsUQodKczstQepLkiGuhBAPly4z0%2FTg2cuphfzA2btfb2BSEzaFGKtbxSCN9Zs4tWjoqexg5GpG%2BoSCfSZ9x6fDzJMu1y99IHpJGdX%2FKp4j9EGFuYpXoWcI1HvHgy54CJlf0ZPAfP6AbONwRq7TIRLl%2B6kdEornBegWZd6AFzQ6yynh9%2B9W7fPtLfmMP61EUoz7F1f8ya8JF%2FrHPBIUjquI4jyUIMtr2EHcfd7qhXVcDIIoD%2FlJzxoO21jNrxILYebBGHiTRk0kgk8ld4B3%2F4KKFfC%2F5MXyf8G%2BHDFWbOpGxvtebi8QpkWBrk5A3TFFlIRiN4YEGpcIH7hGJ2iHexQ9PbJ%2B9SR76HbA9fSJJMKhuGVY0lI1GeuCTdCoismPHU%2F8kk353hRdbw0x3ihdCUFbl9BHurVyTF2HtOfMsIGnuGtySRQR37KfgvJs0I3Ld6jOfInqX5wNSjzl%2F2oZEkbscRmtmWvNLSk9xSFADDhmomRyzoBGP9n0asgDmWIYp46NGzFUD%2BZ7v31vg5dJtGR4kpe%2FKE852BwcROMpf%2FiFpVB1WtRY%2B7uMFARoByDjioer0sht1ukTDy4c1jFmAYFV7Vhze84Z4IrOsga3iUvcsDUb7eTEPMZGecqQX0HFzZB7BDNtcVvLMpJOKd%2BJCSp1yr2pxBycrACb4yCCkg9lhc7jdtxko5%2Fbt1AYyQX8bv5rMlnPkbmr6zMwKpcu8SPaRNK8p%2F0%2F49Kd98Q02a%2Bncisq3Cuv99yBbMKCq5yigEZgRsWqkLBjpTe8SJOQb&response-content-disposition=attachment%3B%20filename%3D%22sdn.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLKSKHN4JJ%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T022857Z&X-Amz-SignedHeaders=host&X-Amz-Signature=0a8d53b49313efdfbbaf7a52946c6655e769efa0405637d42743015515b81b2f,sdn.csv,,89262,,,,0,0,,
2026-09-05T02:28:58Z,ofac_cons,classic_primary,unchanged,200,"""d4be08e7bcd5c9374f8cfc51da75c6ce""","Fri, 04 Sep 2026 14:01:47 GMT",fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Thu, 03 Sep 2026 15:37:43 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/CONS_PRIM.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/CONS_PRIM.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzEEAaDH5mbWCuBDZgH%2BwqTSLtBIae3RVk6v0jIVo9gSjMhEfyvpcXzjl6Py5wkVpbFJQFMWt3KQx80wF6bXj3dN024dCK0Owzd9b9nr43PwCM98SJm87wmf3Vu%2BwJX%2BO3KkMOyBUBfN00ksx6BjhNS8QIdCfYe%2BtUTbRl%2BLVf73%2F0XwhYpDBRB0opyeNrtPXpPdII7GULgnO%2F65oK3WZ6TH7iQ5OCec9LnIboh8pzYFGaNw4o5l%2BlEdIfnrzl314c7QtadQVULt44NJMUsES3qW4wK9ClIElr1mt3pS9%2B9JceBe8O%2FgN42XmV5g0HWyi0hvwArbzuBLpFCsRabust7yJVwJAOgphosrfXRbN9z31%2BF2rMwvjCf8LjChH5Jbh9UpAHg6pwVGGCO6tBYq7vkMxX1I6LtcTdi7N%2FhStx8vVQ71Ghh4gKl5t5bppCMLQtC16FcY7Z3GsuNuWiolsF6RAdRmS%2FrxMsXXpKEM1LsxKR2YSpLg4qNiQutR71%2B52ayRad%2BrtH1HHjUshM7ZAkhAA%2BeZGOeYqpgz9SqbSeuyoLVTlWcBUZUdlKu4S4SgQAo5lomNjSGK79iXPyGLF95N5VDENlFOgnxvlCaw0T5zqAVSgDysoV2lyPhif%2Bw7IzyHPQVD6OdfDhxlHwaqDHU0h9Mm4VoJjyiDKIvHPsDr%2F3jbXhA3x54dmj8zG3pIqPfSnBQ9iuYTTT4fGqtMKC3WDUyYwB0tQnhYck5B7UQB2Q%2F0YNX%2BQqL5BQ51C8KaDu7zv%2F%2BWkLXinciq%2F9MhXgopug4psd1V8Jcf30zT01Mt8106wzWNmYYPVzB8tHyjTRswy99xh1Xmc10%2B5T%2Bg0fvij97u3UBjJBnaU%2FNdw0%2BYzDAzwtG%2F%2FCWO9QjmOR31eG1nEWIVdWg43jn40u0lJSu9e%2B%2Fe3f6xRCZi166OHuUFXkhf7%2B4uDZ1Q8%3D&response-content-disposition=attachment%3B%20filename%3D%22cons_prim.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLKRBRK2ZE%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T022858Z&X-Amz-SignedHeaders=host&X-Amz-Signature=ed5170794d8e0e46f5bffb21060dbaa7d7f8084bdf92698c28f7aabb3946bd77,cons_prim.csv,,3371,,,,0,0,,
2026-09-05T03:28:54Z,ofac_sdn,classic_primary,unchanged,304,"""cbed905f8f399415e6482568a272026f""","Fri, 04 Sep 2026 14:01:46 GMT",0ffb4504696e2f5adecbd23a3f27c27e8264447a8021752f1043c74422650f5f,"Fri, 04 Sep 2026 14:01:45 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/SDN.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/SDN.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzEEEaDJSCEQ43b%2B6UX8LTsCLtBHnHqLeLwJzlYThV6FeAxgspjN%2FekWA%2BSJFn%2FStbAzOSQLKGlp0d1LOPXD7hYBnXWJwUo1mDNHzzE1Rrv%2FVD1FQMHNpl94%2F26mPRT21mLV9V%2BuV%2FngBJBV%2Fh9N%2Bmu46eYoRwAnJWAzsJ9MfXzXoV4Psb23gkm3fn6xUszpKsRkJTJ02Ry6Of%2FSBPPx%2FpsylJ1woDX%2BZCvlWrHtJHgXsrafqGTLEp6a5a43Wt10LiBt83lVUiQX%2Fc3kcNoYwwIhZXOEvpKErTyNX7%2FCSonfmfE0faN%2BS%2F0NuPLkRDBebC3zd9sh6iVLHhLA9TcQrFM21xoBGzL6DY8jaY49z8SMKU%2F3S6n9WlZJ9NA7CXNS%2Funrz2OUIfTJhJbBR7K72MuJdSzSYs7rcFQfafB6IdiDZTd5868Gr1quYdV01uUS8Cwzmv0ShLPjrILAAo3DmDeM2TuUXRbZQeasb6tfz%2BmSrWPD%2BURdx%2BJY5ky%2FeQaZI742ouPHRBXw89FAaKAnzR%2BjQXxTnNveEGSmIS6V5MDRJ08mtzpG%2FZ6XTmJP2QwJM5e%2FQctTts2a4rHDrPt1BSYVvE%2FKDf1CIQXFoSQpqn6Weix21C0HszIHW9d1nyWHNXLLfizws7GKtllVAWcq4wCtnEfoSmA4NYFMNq8M8r3J38Pa1O8%2FEcIC0rZqBx5W%2BF3pqM4XJ%2BqWQuJWVgfxC8Kra9DByP9a4oUTGGlnwNSFc%2BZOcq1RMZa3BnERj%2FJX5wvnR0osrZkUcTNd3SxBkTJL1meFchZiJ32WEXy0dPCUx%2FoTLzpBvkpjacZZesxqK6iaqkMO4wqpm2s3LTaZpgTiixiu7UBjJByc6qaGRhDrVZaB7zdezcSBqMbJQ53H8psnnnoxZBMIJ4N6s%2BXy4cdaIzlettEg6uyNMPB3tdHpjvKQJLh40Q64o%3D&response-content-disposition=attachment%3B%20filename%3D%22sdn.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLB3LHADP4%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T032853Z&X-Amz-SignedHeaders=host&X-Amz-Signature=0a630afb0f44b29b43d9a82908c7e146041087a81c45d762d7c5a577fea66f13,sdn.csv,,89262,,,,0,0,,
2026-09-05T03:28:54Z,ofac_cons,classic_primary,unchanged,200,"""d4be08e7bcd5c9374f8cfc51da75c6ce""","Fri, 04 Sep 2026 14:01:47 GMT",fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Thu, 03 Sep 2026 15:37:43 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/CONS_PRIM.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/CONS_PRIM.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzEEEaDKNgLtExqWYI8uZjiCLsBFhPtOCCHVP%2F%2BG8fiu92yblxkDJPiL2qkDuKGnwAnn6glpgidb3e1eJ0cPn7T2hb9AJ8ZOfdNM8xnBIS2TARHpF1ifp1sKBd4FlaO2w1yJ81J%2B18aD8OdK8o7JSWtwMVkwKhIrXVeWEomOiKFWIbpLFR6kWeom1oEjVqenZu%2Fa7jFCTLWuQUq1ArPheGHwBho7T4abbzesFItdzEjVNmZxjT0q%2Fjb4TXxbTgQcFLwdX1XO0F%2Bk3kBULe6JklO8%2F1Ethdpo72Kxh3SdRwVEfyoAKIAX4SLNYsBiCH%2BTdytY0Tzv0ck8zcE7HgggZwlWiu2%2BweD6moQXhL6W9GQYOsFvrcaIZoDhakzGXUG4Ug%2FeVmgfsCPzBg7pa1BRH85pI1uEe0EJ%2Fe4eaHQjADam5Lzb5X0L%2BjYys3kiatN906wuh8A00Mx3wiUF4YApucfIdnwBI%2FhLEbqEaUL99K8IV7J7ZX5oURWg%2FT2of48AqTQA9f8SkOvcmbFuf1KQbEjohxWfup4A%2BAnmsv2%2BVzEBkhJ%2B6l3K8wezkW8pi%2FDfeWD9rAEqU5RumdtZfxkVlR5mZaMoz9yPf2zxUEGFIdJN7a8hei%2FkPgQuMvMN8NTFGujUAY7tuYDnUS7w4%2B%2Fk6zRmr2g3sDBlER5jkqt9x0fhG1uhde0RXAFDKw%2BZ1z7GlEYLrYpk7krB0vHcu5whH4xRIdgZnVZKkaDiWtA0BVIPej6DtyGcTmXOZ1OnLNqfdSVKmXi1MwY0vaN%2FZRKOq%2FToR99Bc7kYk39Sac5pNkPkiawHUfH2O5tYYr5%2FB4VnO23wWazX%2B3n6VsPsoYEUP0KP6E7tQGMkGv8g1Rtb3EkVYrA9q8F3QtFe1RiDHebbWP8v0Tdc6KkitAq6JFW%2BFS3VceXxaBUrJezppYwf94Lk9olaaDfGZhbg%3D%3D&response-content-disposition=attachment%3B%20filename%3D%22cons_prim.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLDDXKWBZ4%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T032853Z&X-Amz-SignedHeaders=host&X-Amz-Signature=1598bc445c6cd6fe388c0046d1e6cb009f9f6a456a3fda3747932c6ef03dddfa,cons_prim.csv,,3371,,,,0,0,,
2026-09-05T04:28:49Z,ofac_sdn,classic_primary,unchanged,304,"""cbed905f8f399415e6482568a272026f""","Fri, 04 Sep 2026 14:01:46 GMT",0ffb4504696e2f5adecbd23a3f27c27e8264447a8021752f1043c74422650f5f,"Fri, 04 Sep 2026 14:01:45 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/SDN.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/SDN.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzEEIaDCSxWT7Gq1Da9R3niCLsBDsBXeZrslabB3kPHpw0egju1fhh7MO9qrqoO%2Fx8NA156h4xyKUNcCn8ys2Np%2B7%2FW6psmL7rL3gt0MPJ7f0zfHO6ghGSGJYje2dCO7eCDP%2BBHi5nvGVkJosRGPIphh1ndVZLyWpe2JRH3h3oP9JLTVtCRCMnPqTGSVdAOAzi%2BMLTDbANPlzHmL9N72xY5meo%2BhF2wOXvRHI0SUVLqMfHpXWQtzzx%2Bw2kJe1txOmd%2B22WaFDcN%2F1%2FPOctLXQYuwYgSmaA0ayb1IMW60cUAYIngE8jQBbFWgrNoGTReUEldDZ8R2jNqDc3XAbM9kH%2FKZOIxX4L8PcYnO%2BaDSvN%2FmDLQONm7Uit50BTKDHlttJv3AY3B8yKfAYlJRGm4z8%2FINflURPBKtH9P1GL0whV%2FXKatTmyHfUEVgTBd5JVjAlrpXBy%2B4DmAmUvvCfzel3uU7JWN7GMYuvOT3WDwlHkR%2B7FpdusAufj%2FZqZZWHo0SHz6Vm7PFCfsARgoXzT10yg76dMQehlrG1nyDwiHext0GYoO%2F6os73SPhLuERj2QHRdN5hBZbvvL3bACDAcGdGoleECXKFpOHOQrgcB8Puc7GBHi7NcHYzD%2BzXuJ9dg%2BNW3O%2BinhXeenf0p4fqkIYHLHkm%2Ff5uO6o6z45y0hAuB76kDDKSRHh6RjFEFPqBXnFVJ5Ky98avAgZSLKbSogCByNzhia2XolvirlIQVCdVw1%2F%2B5GS7%2FyxQJAfk3b%2BDmISBEvJM%2Fq1V%2FuqzlOih9B0qeDr5d574R4Bq2p6Gz3anmdn0lAgdXqAUwhzDRFCdUqioWcM4Ru1lilAxhkGtB7yg3KMSg7tQGMkG7ElAY7UucflJMp9ThknAdTq9BUAcPoU4Q35dGQHz410sh3vEw0Oa9oJxcAI%2FdyuuSQvap0yn8EKhdRYPUzzTazA%3D%3D&response-content-disposition=attachment%3B%20filename%3D%22sdn.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLFGTMX6BF%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T042848Z&X-Amz-SignedHeaders=host&X-Amz-Signature=e9d05112a06fe4df13393d4d1a69d6b238047f43e3183ad7af43929691d32c3f,sdn.csv,,89262,,,,0,0,,
